Conc1	1.111E-07	
Start1	480.02	
Stop1	5779.82	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
1941.42	0.01593896		
1941.62	0.01560615		
1941.82	0.01566538		
1942.02	0.01558931		
1942.22	0.01556513		
1942.42	0.01572383		
1942.62	0.01598004		
1942.82	0.01613349		
1943.02	0.01617153		
1943.22	0.01668475		
1943.42	0.01660843		
1943.62	0.01644112		
1943.82	0.01637071		
1944.02	0.01680405		
1944.22	0.01755115		
1944.42	0.01716936		
1944.62	0.01689753		
1944.82	0.01688843		
1945.02	0.01703821		
1945.22	0.01650219		
1945.42	0.01640291		
1945.62	0.01565731		
1945.82	0.01536031		
1946.02	0.01500228		
1946.22	0.01455029		
1946.42	0.01401559		
1946.62	0.01415679		
1946.82	0.01427472		
1947.02	0.014665		
1947.22	0.01503904		
1947.42	0.01469701		
1947.62	0.0149881		
1947.82	0.01560241		
1948.02	0.01625359		
1948.22	0.01647885		
1948.42	0.0165572		
1948.62	0.01655957		
1948.82	0.01623364		
1949.02	0.01618026		
1949.22	0.0156082		
1949.42	0.01514065		
1949.62	0.01445926		
1949.82	0.0145412		
1950.02	0.0142276		
1950.22	0.01390691		
1950.42	0.01336576		
1950.62	0.01373707		
1950.82	0.01379459		
1951.02	0.01372816		
1951.22	0.01341611		
1951.42	0.01331813		
1951.62	0.01412864		
1951.82	0.01437301		
1952.02	0.01489565		
1952.22	0.01493174		
1952.42	0.01508758		
1952.62	0.01522401		
1952.82	0.01543698		
1953.02	0.01569298		
1953.22	0.01579005		
1953.42	0.0156235		
1953.62	0.01596124		
1953.82	0.01630168		
1954.02	0.01664093		
1954.22	0.0170604		
1954.42	0.01731115		
1954.62	0.01797925		
1954.82	0.01810694		
1955.02	0.01757075		
1955.22	0.01705772		
1955.42	0.0171508		
1955.62	0.01681593		
1955.82	0.01605426		
1956.02	0.01632446		
1956.22	0.01584988		
1956.42	0.01542971		
1956.62	0.01590113		
1956.82	0.01586428		
1957.02	0.01588307		
1957.22	0.01576357		
1957.42	0.01549511		
1957.62	0.01568533		
1957.82	0.01557693		
1958.02	0.01603824		
1958.22	0.01639877		
1958.42	0.01612986		
1958.62	0.01652233		
1958.82	0.01630398		
1959.02	0.01587769		
1959.22	0.01594122		
1959.42	0.01580887		
1959.62	0.01567727		
1959.82	0.01545144		
1960.02	0.01587313		
1960.22	0.01527708		
1960.42	0.01545497		
1960.62	0.01626488		
1960.82	0.01654418		
1961.02	0.01633869		
1961.22	0.01653215		
1961.42	0.01673734		
1961.62	0.01634018		
1961.82	0.01626493		
1962.02	0.01597048		
1962.22	0.01608117		
1962.42	0.01596255		
1962.62	0.0163769		
1962.82	0.01619638		
1963.02	0.01612372		
1963.22	0.01630912		
1963.42	0.01633028		
1963.62	0.01655849		
1963.82	0.01675443		
1964.02	0.01653922		
1964.22	0.01645576		
1964.42	0.01707105		
1964.62	0.01736395		
1964.82	0.01706267		
1965.02	0.0170845		
1965.22	0.01739387		
1965.42	0.01772887		
1965.62	0.01717812		
1965.82	0.01674621		
1966.02	0.01612855		
1966.22	0.0160338		
1966.42	0.01600496		
1966.62	0.01553226		
1966.82	0.01593157		
1967.02	0.01541384		
1967.22	0.01551397		
1967.42	0.01610375		
1967.62	0.01619002		
1967.82	0.01665364		
1968.02	0.01601134		
1968.22	0.01622163		
1968.42	0.01686201		
1968.62	0.01696135		
1968.82	0.01666677		
1969.02	0.01646976		
1969.22	0.01676059		
1969.42	0.01679244		
1969.62	0.01564789		
1969.82	0.01494377		
1970.02	0.014807		
1970.22	0.01460275		
1970.42	0.01481006		
1970.62	0.01429159		
1970.82	0.01437293		
1971.02	0.01355065		
1971.22	0.0136976		
1971.42	0.01397713		
1971.62	0.0138546		
1971.82	0.01424039		
1972.02	0.01380929		
1972.22	0.01424107		
1972.42	0.01420521		
1972.62	0.01386519		
1972.82	0.01346122		
1973.02	0.01333484		
1973.22	0.01402115		
1973.42	0.01362852		
1973.62	0.01363741		
1973.82	0.01415726		
1974.02	0.01461718		
1974.22	0.01450952		
1974.42	0.01521078		
1974.62	0.01514158		
1974.82	0.01512504		
1975.02	0.01539696		
1975.22	0.01534774		
1975.42	0.01539225		
1975.62	0.01555346		
1975.82	0.01587314		
1976.02	0.01548417		
1976.22	0.01570464		
1976.42	0.0153251		
1976.62	0.01582703		
1976.82	0.01581595		
1977.02	0.01605627		
1977.22	0.01650229		
1977.42	0.01662199		
1977.62	0.01697275		
1977.82	0.017258		
1978.02	0.01691198		
1978.22	0.01688207		
1978.42	0.01764333		
1978.62	0.01712084		
1978.82	0.01682132		
1979.02	0.01665754		
1979.22	0.01570809		
1979.42	0.01542998		
1979.62	0.01496211		
1979.82	0.01457885		
1980.02	0.01437995		
1980.22	0.01449335		
1980.42	0.01426829		
1980.62	0.01477208		
1980.82	0.01503607		
1981.02	0.01555694		
1981.22	0.01532097		
1981.42	0.01534735		
1981.62	0.01506281		
1981.82	0.01535295		
1982.02	0.01473009		
1982.22	0.01529453		
1982.42	0.0151431		
1982.62	0.01443526		
1982.82	0.01420996		
1983.02	0.01383631		
1983.22	0.01362751		
1983.42	0.01346099		
1983.62	0.01330598		
1983.82	0.01383387		
1984.02	0.01433878		
1984.22	0.01452585		
1984.42	0.01520653		
1984.62	0.01599514		
1984.82	0.016446		
1985.02	0.01623281		
1985.22	0.01578721		
1985.42	0.01602469		
1985.62	0.01638703		
1985.82	0.01719114		
1986.02	0.01658687		
1986.22	0.01691776		
1986.42	0.01634298		
1986.62	0.01630619		
1986.82	0.01579219		
1987.02	0.01547741		
1987.22	0.01566052		
1987.42	0.0156143		
1987.62	0.01560818		
1987.82	0.01621702		
1988.02	0.01629517		
1988.22	0.01621576		
1988.42	0.01657843		
1988.62	0.0170283		
1988.82	0.01735825		
1989.02	0.01738791		
1989.22	0.01779773		
1989.42	0.01747488		
1989.62	0.01759515		
1989.82	0.01723647		
1990.02	0.01697182		
1990.22	0.01727458		
1990.42	0.01681065		
1990.62	0.01683824		
1990.82	0.01626718		
1991.02	0.01600658		
1991.22	0.01602411		
1991.42	0.01593577		
1991.62	0.01574466		
1991.82	0.0155438		
1992.02	0.01526222		
1992.22	0.01451113		
1992.42	0.01495718		
1992.62	0.01504305		
1992.82	0.01518358		
1993.02	0.01532633		
1993.22	0.0146939		
1993.42	0.01437283		
1993.62	0.0150489		
1993.82	0.01556618		
1994.02	0.01595721		
1994.22	0.0162463		
1994.42	0.01656459		
1994.62	0.01717391		
1994.82	0.01707089		
1995.02	0.01696826		
1995.22	0.01683357		
1995.42	0.01651321		
1995.62	0.01571616		
1995.82	0.01499737		
1996.02	0.01482787		
1996.22	0.0141727		
1996.42	0.01417323		
1996.62	0.01371203		
1996.82	0.01325591		
1997.02	0.01305249		
1997.22	0.01280813		
1997.42	0.01380886		
1997.62	0.01430912		
1997.82	0.01436814		
1998.02	0.01424435		
1998.22	0.01448822		
1998.42	0.01470247		
1998.62	0.01525968		
1998.82	0.01467005		
1999.02	0.01458886		
1999.22	0.01437163		
1999.42	0.01458419		
1999.62	0.01422167		
1999.82	0.01428381		
2000.02	0.01454406		
2000.22	0.01462805		
2000.42	0.01461332		
2000.62	0.01442054		
2000.82	0.01447092		
2001.02	0.01528602		
2001.22	0.01552776		
2001.42	0.01604125		
2001.62	0.01659305		
2001.82	0.01678132		
2002.02	0.01720249		
2002.22	0.01692923		
2002.42	0.01742517		
2002.62	0.0177553		
2002.82	0.01703102		
2003.02	0.01683034		
2003.22	0.01651962		
2003.42	0.01635443		
2003.62	0.0160461		
2003.82	0.0164763		
2004.02	0.01640618		
2004.22	0.01622642		
2004.42	0.01629763		
2004.62	0.01631286		
2004.82	0.016409		
2005.02	0.01636217		
2005.22	0.01598121		
2005.42	0.01592794		
2005.62	0.01592656		
2005.82	0.01597378		
2006.02	0.01598859		
2006.22	0.01543097		
2006.42	0.01539936		
2006.62	0.01509648		
2006.82	0.01460382		
2007.02	0.01437128		
2007.22	0.0140078		
2007.42	0.01376666		
2007.62	0.01463375		
2007.82	0.01473401		
2008.02	0.0147253		
2008.22	0.01509293		
2008.42	0.01520141		
2008.62	0.01540455		
2008.82	0.01549011		
2009.02	0.01576528		
2009.22	0.01593627		
2009.42	0.01591852		
2009.62	0.01614731		
2009.82	0.01662123		
2010.02	0.01635102		
2010.22	0.0160207		
2010.42	0.01638495		
2010.62	0.01662147		
2010.82	0.01612925		
2011.02	0.01624243		
2011.22	0.01586392		
2011.42	0.016429		
2011.62	0.01749707		
2011.82	0.01744895		
2012.02	0.01703075		
2012.22	0.01650886		
2012.42	0.01597485		
2012.62	0.01635106		
2012.82	0.01635023		
2013.02	0.01661574		
2013.22	0.01672704		
2013.42	0.01697655		
2013.62	0.01706642		
2013.82	0.0165569		
2014.02	0.01634567		
2014.22	0.01634381		
2014.42	0.01665234		
2014.62	0.01662252		
2014.82	0.01638551		
2015.02	0.01657924		
2015.22	0.01690824		
2015.42	0.01729221		
2015.62	0.01732391		
2015.82	0.01690301		
2016.02	0.01628227		
2016.22	0.01673459		
2016.42	0.01671538		
2016.62	0.0173207		
2016.82	0.01753461		
2017.02	0.01782642		
2017.22	0.01794993		
2017.42	0.01794842		
2017.62	0.01734431		
2017.82	0.01708542		
2018.02	0.01702639		
2018.22	0.01713607		
2018.42	0.01669621		
2018.62	0.01596638		
2018.82	0.01572554		
2019.02	0.0153067		
2019.22	0.01550393		
2019.42	0.01491651		
2019.62	0.01525971		
2019.82	0.01590017		
2020.02	0.01615633		
2020.22	0.01651762		
2020.42	0.016246		
2020.62	0.01650472		
2020.82	0.01710506		
2021.02	0.0172703		
2021.22	0.01734904		
2021.42	0.01708754		
2021.62	0.01780177		
2021.82	0.01813884		
2022.02	0.01775637		
2022.22	0.01742379		
2022.42	0.01637133		
2022.62	0.01570657		
2022.82	0.01532516		
2023.02	0.01496362		
2023.22	0.01516253		
2023.42	0.01511131		
2023.62	0.01520541		
2023.82	0.01578218		
2024.02	0.01584987		
2024.22	0.01606538		
2024.42	0.01647536		
2024.62	0.01667546		
2024.82	0.01770047		
2025.02	0.0179419		
2025.22	0.01856687		
2025.42	0.01882236		
2025.62	0.01950165		
2025.82	0.01872446		
2026.02	0.01816702		
2026.22	0.01778431		
2026.42	0.01750706		
2026.62	0.01722132		
2026.82	0.01675301		
2027.02	0.01687008		
2027.22	0.017123		
2027.42	0.01652285		
2027.62	0.01639144		
2027.82	0.01702134		
2028.02	0.01728869		
2028.22	0.01747872		
2028.42	0.01759373		
2028.62	0.01728367		
2028.82	0.01741443		
2029.02	0.01736097		
2029.22	0.01730673		
2029.42	0.01692102		
2029.62	0.01637829		
2029.82	0.01579468		
2030.02	0.01574478		
2030.22	0.01578734		
2030.42	0.01536501		
2030.62	0.01497452		
2030.82	0.01446012		
2031.02	0.01351337		
2031.22	0.0132449		
2031.42	0.01284466		
2031.62	0.01260525		
2031.82	0.01253948		
2032.02	0.01266122		
2032.22	0.01268082		
2032.42	0.01277793		
2032.62	0.01269254		
2032.82	0.01254601		
2033.02	0.01347285		
2033.22	0.01388588		
2033.42	0.01372725		
2033.62	0.01386087		
2033.82	0.01453728		
2034.02	0.01536621		
2034.22	0.01559668		
2034.42	0.01539097		
2034.62	0.01554636		
2034.82	0.01531384		
2035.02	0.0151717		
2035.22	0.01586691		
2035.42	0.01589392		
2035.62	0.01561122		
2035.82	0.01573693		
2036.02	0.01560863		
2036.22	0.01564214		
2036.42	0.0156404		
2036.62	0.01542311		
2036.82	0.01528755		
2037.02	0.01571894		
2037.22	0.01580673		
2037.42	0.01571509		
2037.62	0.01584327		
2037.82	0.01656396		
2038.02	0.01670303		
2038.22	0.0166543		
2038.42	0.0163275		
2038.62	0.01648384		
2038.82	0.01669603		
2039.02	0.01672551		
2039.22	0.01626451		
2039.42	0.01600229		
2039.62	0.01570488		
2039.82	0.01497774		
2040.02	0.01465699		
2040.22	0.0146055		
2040.42	0.0142614		
2040.62	0.01449367		
2040.82	0.01500392		
2041.02	0.01526262		
2041.22	0.01564876		
2041.42	0.01599358		
2041.62	0.0161469		
2041.82	0.01684262		
2042.02	0.01654973		
2042.22	0.01663229		
2042.42	0.01627763		
2042.62	0.0164901		
2042.82	0.01640573		
2043.02	0.01626467		
2043.22	0.0161492		
2043.42	0.01601708		
2043.62	0.01561317		
2043.82	0.01515389		
2044.02	0.01546415		
2044.22	0.01521207		
2044.42	0.01518539		
2044.62	0.015362		
2044.82	0.01537197		
2045.02	0.01536859		
2045.22	0.01541979		
2045.42	0.01553256		
2045.62	0.01506314		
2045.82	0.01446945		
2046.02	0.01389331		
2046.22	0.01443271		
2046.42	0.01425		
2046.62	0.01425544		
2046.82	0.0137271		
2047.02	0.01399409		
2047.22	0.0136425		
2047.42	0.01325901		
2047.62	0.01322017		
2047.82	0.0132308		
2048.02	0.01444432		
2048.22	0.01454214		
2048.42	0.01507295		
2048.62	0.01550423		
2048.82	0.0163368		
2049.02	0.01665459		
2049.22	0.01663147		
2049.42	0.01656345		
2049.62	0.01668058		
2049.82	0.01668778		
2050.02	0.01745072		
2050.22	0.01798331		
2050.42	0.01800401		
2050.62	0.01816701		
2050.82	0.01818011		
2051.02	0.018141		
2051.22	0.01809125		
2051.42	0.01821216		
2051.62	0.01827174		
2051.82	0.01826911		
2052.02	0.01856609		
2052.22	0.01892838		
2052.42	0.01925344		
2052.62	0.01948982		
2052.82	0.01935939		
2053.02	0.01892044		
2053.22	0.01878428		
2053.42	0.01789566		
2053.62	0.01765504		
2053.82	0.01711689		
2054.02	0.01661147		
2054.22	0.01615776		
2054.42	0.01584476		
2054.62	0.01512991		
2054.82	0.01503075		
2055.02	0.01493746		
2055.22	0.01491131		
2055.42	0.01477486		
2055.62	0.01445137		
2055.82	0.01435189		
2056.02	0.01517907		
2056.22	0.0160382		
2056.42	0.01644528		
2056.62	0.01697769		
2056.82	0.01784734		
2057.02	0.0177487		
2057.22	0.01692496		
2057.42	0.01630194		
2057.62	0.01651077		
2057.82	0.01619412		
2058.02	0.01580531		
2058.22	0.0156383		
2058.42	0.01539812		
2058.62	0.01575343		
2058.82	0.01598745		
2059.02	0.01627461		
2059.22	0.01590274		
2059.42	0.01599899		
2059.62	0.01588372		
2059.82	0.01604819		
2060.02	0.01672083		
2060.22	0.01667285		
2060.42	0.01748563		
2060.62	0.01728829		
2060.82	0.01746245		
2061.02	0.01675885		
2061.22	0.01636147		
2061.42	0.01708832		
2061.62	0.01764021		
2061.82	0.01744619		
2062.02	0.01686662		
2062.22	0.01701414		
2062.42	0.01733747		
2062.62	0.017461		
2062.82	0.01747911		
2063.02	0.01742562		
2063.22	0.01728678		
2063.42	0.01723531		
2063.62	0.01738969		
2063.82	0.01737072		
2064.02	0.01775864		
2064.22	0.01708734		
2064.42	0.01732695		
2064.62	0.01656888		
2064.82	0.01672136		
2065.02	0.01676134		
2065.22	0.01651026		
2065.42	0.01640146		
2065.62	0.01635356		
2065.82	0.01556609		
2066.02	0.01540269		
2066.22	0.01563806		
2066.42	0.01528896		
2066.62	0.0158046		
2066.82	0.01560332		
2067.02	0.015152		
2067.22	0.01543472		
2067.42	0.01600752		
2067.62	0.01596896		
2067.82	0.01585141		
2068.02	0.01564039		
2068.22	0.01551726		
2068.42	0.01570372		
2068.62	0.01552983		
2068.82	0.01581894		
2069.02	0.01568821		
2069.22	0.01553108		
2069.42	0.01525242		
2069.62	0.01513486		
2069.82	0.0148171		
2070.02	0.01479071		
2070.22	0.01460572		
2070.42	0.01498247		
2070.62	0.01583662		
2070.82	0.01554436		
2071.02	0.01559243		
2071.22	0.01556115		
2071.42	0.01602806		
2071.62	0.01563865		
2071.82	0.01564314		
2072.02	0.01557027		
2072.22	0.01619077		
2072.42	0.01635903		
2072.62	0.01621326		
2072.82	0.01604833		
2073.02	0.01601501		
2073.22	0.01563911		
2073.42	0.01476833		
2073.62	0.01477506		
2073.82	0.0144378		
2074.02	0.01430938		
2074.22	0.01446525		
2074.42	0.01406444		
2074.62	0.01394574		
2074.82	0.01371539		
2075.02	0.01361231		
2075.22	0.01343692		
2075.42	0.0138829		
2075.62	0.01383182		
2075.82	0.01380975		
2076.02	0.01424133		
2076.22	0.01444442		
2076.42	0.01480277		
2076.62	0.01490561		
2076.82	0.01481663		
2077.02	0.01480112		
2077.22	0.01449824		
2077.42	0.01423167		
2077.62	0.01490981		
2077.82	0.01466024		
2078.02	0.01541588		
2078.22	0.01546708		
2078.42	0.01509612		
2078.62	0.01558164		
2078.82	0.01590562		
2079.02	0.01627101		
2079.22	0.0162147		
2079.42	0.0164877		
2079.62	0.01647064		
2079.82	0.01639793		
2080.02	0.01677998		
2080.22	0.01640111		
2080.42	0.01682672		
2080.62	0.01638614		
2080.82	0.01518789		
2081.02	0.01503144		
2081.22	0.01518623		
2081.42	0.01495316		
2081.62	0.01537052		
2081.82	0.01536797		
2082.02	0.01519848		
2082.22	0.01477421		
2082.42	0.01460382		
2082.62	0.01453371		
2082.82	0.01426569		
2083.02	0.01428473		
2083.22	0.01439675		
2083.42	0.01475784		
2083.62	0.01517487		
2083.82	0.01577766		
2084.02	0.01665835		
2084.22	0.01655766		
2084.42	0.01659306		
2084.62	0.01679848		
2084.82	0.01679778		
2085.02	0.01769578		
2085.22	0.01822047		
2085.42	0.01829534		
2085.62	0.01858152		
2085.82	0.01823177		
2086.02	0.01823223		
2086.22	0.01818021		
2086.42	0.01755623		
2086.62	0.01689629		
2086.82	0.016188		
2087.02	0.01629012		
2087.22	0.01670389		
2087.42	0.01689072		
2087.62	0.01694214		
2087.82	0.01673212		
2088.02	0.01688687		
2088.22	0.01617007		
2088.42	0.01593724		
2088.62	0.01640354		
2088.82	0.0166696		
2089.02	0.01701754		
2089.22	0.01661038		
2089.42	0.01643785		
2089.62	0.0167013		
2089.82	0.01690571		
2090.02	0.01750085		
2090.22	0.01676265		
2090.42	0.01601572		
2090.62	0.01544509		
2090.82	0.01500209		
2091.02	0.01471753		
2091.22	0.01466143		
2091.42	0.01463795		
2091.62	0.01465014		
2091.82	0.01538276		
2092.02	0.01589795		
2092.22	0.01620788		
2092.42	0.01634154		
2092.62	0.01704904		
2092.82	0.01743619		
2093.02	0.01710281		
2093.22	0.01658611		
2093.42	0.01696221		
2093.62	0.017848		
2093.82	0.01880272		
2094.02	0.01838444		
2094.22	0.01761275		
2094.42	0.01693865		
2094.62	0.01657821		
2094.82	0.01600246		
2095.02	0.01553064		
2095.22	0.01568846		
2095.42	0.01620048		
2095.62	0.01657948		
2095.82	0.01715952		
2096.02	0.01740735		
2096.22	0.01759204		
2096.42	0.01740255		
2096.62	0.01795215		
2096.82	0.01771346		
2097.02	0.01780812		
2097.22	0.01787946		
2097.42	0.01802888		
2097.62	0.0180071		
2097.82	0.01822664		
2098.02	0.01736427		
2098.22	0.01683574		
2098.42	0.01583524		
2098.62	0.01532916		
2098.82	0.0141613		
2099.02	0.01361686		
2099.22	0.01331207		
2099.42	0.01368411		
2099.62	0.0138157		
2099.82	0.01362469		
2100.02	0.01404214		
2100.22	0.0142134		
2100.42	0.01463595		
2100.62	0.01499912		
2100.82	0.01529495		
2101.02	0.01599787		
2101.22	0.01618798		
2101.42	0.01652832		
2101.62	0.01677606		
2101.82	0.01775157		
2102.02	0.01739385		
2102.22	0.01707963		
2102.42	0.01711274		
2102.62	0.01734354		
2102.82	0.01717005		
2103.02	0.0172141		
2103.22	0.01759243		
2103.42	0.01818678		
2103.62	0.01804318		
2103.82	0.01771329		
2104.02	0.01796527		
2104.22	0.01761416		
2104.42	0.01724881		
2104.62	0.01684591		
2104.82	0.01704081		
2105.02	0.01742031		
2105.22	0.01724076		
2105.42	0.01699504		
2105.62	0.01700489		
2105.82	0.01719365		
2106.02	0.01673094		
2106.22	0.01710048		
2106.42	0.01706609		
2106.62	0.0167889		
2106.82	0.01673649		
2107.02	0.01682428		
2107.22	0.01699969		
2107.42	0.01731153		
2107.62	0.01736665		
2107.82	0.01734253		
2108.02	0.01769845		
2108.22	0.01777264		
2108.42	0.01801384		
2108.62	0.01784655		
2108.82	0.0178238		
2109.02	0.01768526		
2109.22	0.01718145		
2109.42	0.01652097		
2109.62	0.01665878		
2109.82	0.01644032		
2110.02	0.01605604		
2110.22	0.01567317		
2110.42	0.01509977		
2110.62	0.01510467		
2110.82	0.01505449		
2111.02	0.01530453		
2111.22	0.01533499		
2111.42	0.01609574		
2111.62	0.01587978		
2111.82	0.0159751		
2112.02	0.0162674		
2112.22	0.01704702		
2112.42	0.01714073		
2112.62	0.01698103		
2112.82	0.01711925		
2113.02	0.0172134		
2113.22	0.01691746		
2113.42	0.01641012		
2113.62	0.01636925		
2113.82	0.01603502		
2114.02	0.01551207		
2114.22	0.01552095		
2114.42	0.0155999		
2114.62	0.016152		
2114.82	0.01638861		
2115.02	0.01699707		
2115.22	0.01667932		
2115.42	0.01702649		
2115.62	0.01594983		
2115.82	0.01603724		
2116.02	0.01608699		
2116.22	0.01644886		
2116.42	0.01591319		
2116.62	0.01601916		
2116.82	0.0156726		
2117.02	0.01508152		
2117.22	0.01484132		
2117.42	0.01473		
2117.62	0.01441745		
2117.82	0.01409941		
2118.02	0.01389835		
2118.22	0.01416118		
2118.42	0.01437045		
2118.62	0.01488806		
2118.82	0.01515928		
2119.02	0.01547197		
2119.22	0.01540617		
2119.42	0.01580812		
2119.62	0.01538017		
2119.82	0.01579099		
2120.02	0.01591403		
2120.22	0.01548234		
