Conc1	4.115E-09	
Start1	480.02	
Stop1	5779.82	
Kobs	7.00789390040417E-56	
Error Kobs	1.276763617332E-06	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
591.02	0.02511317	0.02563748	
591.22	0.02554567	0.0256804	
591.42	0.02583491	0.0257233	
591.62	0.02578906	0.02576619	
591.82	0.02535104	0.02580908	
592.02	0.02587158	0.02585195	
592.22	0.02566551	0.02589481	
592.42	0.02575678	0.02593765	
592.62	0.02651047	0.02598049	
592.82	0.02681535	0.02602332	
593.02	0.02670562	0.02606613	
593.22	0.02670821	0.02610894	
593.42	0.02710712	0.02615173	
593.62	0.02687967	0.02619451	
593.82	0.02582294	0.02623728	
594.02	0.02564581	0.02628004	
594.22	0.0259629	0.02632279	
594.42	0.02616234	0.02636552	
594.62	0.02626282	0.02640825	
594.82	0.02626765	0.02645096	
595.02	0.02647005	0.02649367	
595.22	0.02665173	0.02653636	
595.42	0.02671982	0.02657904	
595.62	0.02668171	0.02662171	
595.82	0.02637758	0.02666437	
596.02	0.02646859	0.02670701	
596.22	0.02652116	0.02674965	
596.42	0.02631761	0.02679227	
596.62	0.02639885	0.02683489	
596.82	0.02665513	0.02687749	
597.02	0.02714296	0.02692008	
597.22	0.02729775	0.02696266	
597.42	0.02738373	0.02700523	
597.62	0.02684334	0.02704779	
597.82	0.02720476	0.02709034	
598.02	0.02745572	0.02713287	
598.22	0.02774541	0.0271754	
598.42	0.02745112	0.02721791	
598.62	0.02747867	0.02726041	
598.82	0.02712283	0.0273029	
599.02	0.02668344	0.02734538	
599.22	0.02677199	0.02738785	
599.42	0.0268634	0.02743031	
599.62	0.02634456	0.02747276	
599.82	0.02653419	0.02751519	
600.02	0.02699298	0.02755762	
600.22	0.02799675	0.02760003	
600.42	0.02810764	0.02764243	
600.62	0.02856468	0.02768482	
600.82	0.02921879	0.0277272	
601.02	0.02990485	0.02776957	
601.22	0.0301821	0.02781193	
601.42	0.03008926	0.02785428	
601.62	0.02999402	0.02789661	
601.82	0.03050975	0.02793894	
602.02	0.02986473	0.02798125	
602.22	0.02901211	0.02802356	
602.42	0.02811649	0.02806585	
602.62	0.02778982	0.02810813	
602.82	0.02771369	0.0281504	
603.02	0.02768401	0.02819266	
603.22	0.02785154	0.0282349	
603.42	0.02789092	0.02827714	
603.62	0.02805299	0.02831937	
603.82	0.02868151	0.02836158	
604.02	0.02854762	0.02840378	
604.22	0.02879559	0.02844598	
604.42	0.02809192	0.02848816	
604.62	0.02802256	0.02853033	
604.82	0.02792428	0.02857249	
605.02	0.02776163	0.02861463	
605.22	0.02775331	0.02865677	
605.42	0.02805009	0.0286989	
605.62	0.02792948	0.02874101	
605.82	0.02818128	0.02878312	
606.02	0.0278267	0.02882521	
606.22	0.02724232	0.02886729	
606.42	0.02726589	0.02890936	
606.62	0.02783818	0.02895142	
606.82	0.02876558	0.02899347	
607.02	0.0293614	0.02903551	
607.22	0.02940888	0.02907754	
607.42	0.02982645	0.02911955	
607.62	0.02963958	0.02916156	
607.82	0.03016636	0.02920355	
608.02	0.03015944	0.02924553	
608.22	0.0304966	0.02928751	
608.42	0.03058396	0.02932947	
608.62	0.03099926	0.02937142	
608.82	0.0303715	0.02941336	
609.02	0.03037519	0.02945528	
609.22	0.03110217	0.0294972	
609.42	0.03127977	0.02953911	
609.62	0.03040293	0.029581	
609.82	0.03046686	0.02962289	
610.02	0.03000454	0.02966476	
610.22	0.02878816	0.02970662	
610.42	0.02796559	0.02974847	
610.62	0.02757099	0.02979031	
610.82	0.02780503	0.02983214	
611.02	0.02773841	0.02987396	
611.22	0.02731033	0.02991577	
611.42	0.02759561	0.02995757	
611.62	0.02794567	0.02999935	
611.82	0.02884087	0.03004113	
612.02	0.02856498	0.03008289	
612.22	0.02893431	0.03012464	
612.42	0.02958089	0.03016639	
612.62	0.03000721	0.03020812	
612.82	0.02981896	0.03024984	
613.02	0.03041657	0.03029155	
613.22	0.03070338	0.03033324	
613.42	0.03045919	0.03037493	
