Conc1	3.333E-07	
Start1	480.02	
Stop1	5779.82	
Kobs	1.6701833642111E-05	
Error Kobs	1.91434835286476E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
616.62	0.2660135	0.28899915	
616.82	0.26596236	0.28908193	
617.02	0.26555268	0.28916438	
617.22	0.26535869	0.28924651	
617.42	0.26570358	0.28932832	
617.62	0.26591083	0.28940981	
617.82	0.26569079	0.28949098	
618.02	0.26544159	0.28957182	
618.22	0.26465322	0.28965235	
618.42	0.26472025	0.28973257	
618.62	0.26522283	0.28981247	
618.82	0.2655414	0.28989205	
619.02	0.26573022	0.28997132	
619.22	0.26571514	0.29005028	
619.42	0.26562972	0.29012893	
619.62	0.2655093	0.29020728	
619.82	0.26577518	0.29028531	
620.02	0.26609522	0.29036304	
620.22	0.26614567	0.29044046	
620.42	0.26589436	0.29051757	
620.62	0.26608391	0.29059439	
620.82	0.26642154	0.2906709	
621.02	0.26628182	0.29074711	
621.22	0.2662498	0.29082302	
621.42	0.26660388	0.29089864	
621.62	0.26690663	0.29097395	
621.82	0.26669439	0.29104897	
622.02	0.26656081	0.2911237	
622.22	0.26620381	0.29119813	
622.42	0.26696823	0.29127227	
622.62	0.26701263	0.29134612	
622.82	0.26679073	0.29141968	
623.02	0.26678255	0.29149295	
623.22	0.26669825	0.29156593	
623.42	0.26663461	0.29163862	
623.62	0.26690644	0.29171103	
623.82	0.26682386	0.29178316	
624.02	0.26708315	0.291855	
624.22	0.26748541	0.29192656	
624.42	0.26709618	0.29199784	
624.62	0.26699008	0.29206883	
624.82	0.26751249	0.29213955	
625.02	0.2669843	0.29220999	
625.22	0.26699555	0.29228016	
625.42	0.26698377	0.29235004	
625.62	0.26689383	0.29241966	
625.82	0.26671706	0.292489	
626.02	0.26710951	0.29255806	
626.22	0.26806694	0.29262686	
626.42	0.26860329	0.29269539	
626.62	0.26884826	0.29276364	
626.82	0.26945551	0.29283163	
627.02	0.26999305	0.29289935	
627.22	0.27035796	0.29296681	
627.42	0.27111823	0.293034	
627.62	0.27147046	0.29310092	
627.82	0.2714433	0.29316759	
628.02	0.27144982	0.29323399	
628.22	0.27137341	0.29330013	
628.42	0.27068127	0.29336601	
628.62	0.27037718	0.29343163	
628.82	0.27074302	0.29349699	
629.02	0.26980937	0.2935621	
629.22	0.26958365	0.29362695	
629.42	0.26881238	0.29369154	
629.62	0.26911795	0.29375589	
629.82	0.26960168	0.29381998	
630.02	0.27028299	0.29388381	
630.22	0.27095788	0.2939474	
630.42	0.27106912	0.29401074	
630.62	0.27183176	0.29407382	
630.82	0.27224084	0.29413666	
631.02	0.27269575	0.29419926	
631.22	0.27322772	0.2942616	
631.42	0.27335345	0.29432371	
631.62	0.27324107	0.29438556	
631.82	0.27294867	0.29444718	
632.02	0.27261151	0.29450855	
632.22	0.2724146	0.29456968	
632.42	0.27173246	0.29463058	
632.62	0.27123426	0.29469123	
632.82	0.27153506	0.29475164	
633.02	0.27119586	0.29481182	
633.22	0.27092171	0.29487176	
633.42	0.27051777	0.29493146	
633.62	0.27117488	0.29499093	
633.82	0.27147824	0.29505017	
634.02	0.27173229	0.29510917	
634.22	0.27202494	0.29516794	
634.42	0.27250853	0.29522649	
634.62	0.27296641	0.2952848	
634.82	0.27316692	0.29534288	
635.02	0.2730976	0.29540073	
635.22	0.27293294	0.29545836	
635.42	0.27312511	0.29551576	
635.62	0.27373014	0.29557293	
635.82	0.27370513	0.29562988	
636.02	0.27361734	0.29568661	
636.22	0.27398713	0.29574311	
636.42	0.27380013	0.29579939	
